img_path;description;label_id;label
imgamazon\71S1jwlXRqL._AC_SX466_.jpg;"The IdeaPad 1 equipped with an Intel Celeron N4500 processor (2C, 4MB Cache, Up to 2.8GHz) and integrated Intel UHD Graphics, ensuring smooth and efficient multitasking for everyday computing tasks.
With a 15.6-inch Full HD (1920x1080) Anti-glare display, the IdeaPad 1 affords crisp and clear visuals, perfect for presentations, spreadsheets, and multimedia content. Enjoy immersive viewing experiences with vibrant colors and sharp details. Integrated Intel UHD Graphics.
32GB DDR4 Memory ensuring smooth multitasking and effortless switching between applications; 1TB PCIe SSD, providing ample space for your files, documents, and business data.
Work efficiently and browse the web knowing that your connection remains secure with Wi-Fi 6, 11ax 2x2 and Bluetooth 5.2. 1x USB 2.0, 1x USB 3.2 Gen 1, 1x USB-C 3.2 Gen 1 (support data transfer only), 1x HDMI 1.4b, 1x Card reader, 1x Headphone / microphone combo jack (3.5mm), 1x Power connector.
Windows 11 Professional, Non-backlit, English Keyboard; Cloud Grey. Windows 11 Professional system offers user-friendly interface, enhanced security features, and improved performance, making it ideal for home and business used tasks or applications. Bundled with Tichang Cable.";2;Laptops
imgamazon\81FxahWyjzL._AC_SX466_.jpg;"Seal is opened for upgrade only, 1-Year warranty on Upgraded RAM/SSD from SnowBell, and original 1-Year Manufacture warranty on remaining components.?14"" diagonal HD SVA BrightView WLED-backlit Display?Take a completely new look at your digital world. Experience films and images with excellent resolution and a million pixels of high-definition detail.Enter a world of power and efficiency where energy consumption is optimized by an ultra-low-voltage platform. With the 4-core, 4-way processor, enjoy smooth performance and seamless multitasking";2;Laptops
imgamazon\711yMY-peLL._AC_SX466_.jpg;"RAM is upgraded to 16 GB high-bandwidth RAM to smoothly run multiple applications and browser tabs all at once; Hard Drive is upgraded to 1 TB Solid State Drive to allow faster bootup and data transfer. Original Seal is opened for upgrade ONLY. If the computer has modifications (listed above), then the manufacturer box is opened for it to be tested and inspected and to install the upgrades to achieve the specifications as advertised.Intel Pentium Processor, Ultra-low-voltage platform. Dual-core, four-way processing provides maximum high-efficiency power to go.";2;Laptops
imgamazon\61DVg3ECW-L._AC_SX466_.jpg;"The PC memory has been upgraded to 16GB DDR4 SDRAM for enhanced high bandwidth to easily switch back and forth between open applications; Hard drive has been upgraded to 64GB eMMC for fast boot up and speedy data transfer. Intel Celeron N4120 Processor (4 Cores, 4 Threads, Base Frequency at 1.1 GHz, Up to 2.6 GHz at Max Turbo Frequency), with Intel UHD Graphics 600";2;Laptops
imgamazon\71xEfn8Qi8L._AC_SX466_.jpg;Free Microsoft Office LTSC Profession Plus 2024 with Lifetime license. Including Word, Excel, OneNote, Outlook, PowerPoint, Publisher, Access. Office 2024 is pre-installed and activated, Key is not needed and provided. Please DO NOT install Office 365, which invalidates the Office 2024 license.AI powered chat assistant. Copilot helps you be smarter, more productive, more creative, and more connected to the people and things around you.;2;Laptops
imgamazon\718P0vmKBbL._AC_SX466_.jpg;"Gaming Performance Processor: Featuring Intel N150 CPU with 3.6GHZ high main frequency and Intel GPU, coupled with 16GB DDR4 SO-DIMM RAM and 512GB M.2 2280 SSD. Loads games quickly, multitasks in parallel without lag, and operates stably in complex gaming scenarios.
Immersive Visual Effect: 18.5” IPS super-sensitive large screen, 1920*1080 resolution with 60HZ refresh rate, color accuracy, no tearing of the screen, and dynamic scenes can be clearly rendered. Every frame is like being there, allowing you to fully immerse yourself in the blood-boiling battlefield of the game.
Game Interaction: 2MP front camera is convenient for video exchange of tactics with teammates; built-in DMIC microphone with clear audio and zero delay communication; dual 8?/1W speakers create three-dimensional surround sound, with footsteps and skill sounds in full orientation. The full-featured keyboard is comfortable to operate, and the All-in-one touchpad operates smoothly, precisely controlling every game action.
Efficient Cooling: The notebook is equipped with an efficient cooling system, optimized air duct design, built-in large-size cooling fan and heat-conducting copper tubes, which can quickly export the heat generated by the CPU and GPU. When playing games for a long time, it can also effectively prevent the hardware from overheating and downclocking to ensure stable performance.
Long-lasting power: 8000mAh, 60.8Wh polymer lithium-ion battery for long life. No need to worry about running out of power even after long hours of gaming, no need to search for charging devices frequently, so you can keep the game going without interruption.";2;Laptops
imgamazon\71sbZ7peiCL._AC_SX466_.jpg;ACEMAGIC Laptop featuring the latest Intel 12th Gen Alder Lake N95 processor (4 cores/4 threads, 6MB cache, up to 3.4GHz). Its performance is far ???????? ???????? ????% better than the Pentium N5030 and Celeron N5095, providing more powerful multitasking capabilities and stronger graphics processing performance. ACEMAGIC traditional laptop is designed to elevate your computing experience.Equipped with 16GB of DDR4 RAM and a fast 512GB M.2 SSD, this windows laptop delivers up to 50% better performance than DDR3 models, ensuring smooth system operation and efficient handling of personal files. It also supports storage expansion via a 128GB TF card, and the 512GB SSD can be upgraded to a maximum of 2TB, providing ample space for all your files and favorites.;2;Laptops
imgamazon\71SWGBdy56L._AC_SX466_.jpg;"Enjoy a vibrant visual experience on the 16-inch Full HD IPS display with a resolution of 1920 x 1080 pixels. The stunning 16:9 widescreen display with a 93% screen-to-body ratio offers you more space to watch movies, edit photos, or browse the web
The laptop is equipped with 8GB high-speed RAM memory, 256GB SSD storage and supports 1TB TF card expansion, so that you have enough space to run various programs and applications smoothly
The slim case weighs only 1.4 kg and is only 1.5 cm thick so you can carry it all day without any problems. Equipped with a 9000 mWh lithium-ion battery, long battery life. It has a long battery life and reliable performance. It is the perfect choice for you if you want to enjoy your lifestyle on the go
Intel Pentium processor. The maximum frequency can reach 2.64 GHz. Quad-core processor, four threads. Compared with Celeron processor, the CPU performance is increased by 35% and the GPU performance is increased by 78%
We not only provide the best products, but also the best after-sales service to our distinguished customers. We provide lifetime technical support and a 365-day warranty service for customers. If you have any questions, please feel free to contact us at any time. We will reply to you within 12 hours to help you solve the problem.";2;Laptops
imgamazon\71jnYgMljgL._AC_SX466_.jpg;"rocessor : HP 17 laptop equipped with AMD Ryzen 5 Processor(6 cores, L3 cache, up to 4.3 GHz burst frequency) with AMD Radeon Graphics. The laptop easily run all your applications, stable performance.
17.3 FHD IPS Display : The Laptop computer features 17.3 inch Full HD high resolution with a narrow bezel, anti-glare display, lets you enjoy 1.4 megapixel clear quality photos, movies and games.
Memory & Storage: 32GB DDR4 RAM to smoothly run multiple applications and browser tabs all at once. 1TB PCIe SSD offers ample storage, lightning-responsive, fast data access, and improves the overall performance.
Other Features : HP laptop built-In 720p Camera, Touchpad, High-Definition Audio, Numeric Keypad, WIFI 6, Bluetooth, 2 x USB-A 3.0, 1 x USB-C 3.0, 1×HDMI, 1×Headphone/microphone combo,1×AC smart pin.
Windows 11 Home in S mode : You may switch to regular windows 11: Press ""Start button"" bottom left of the screen; Select ""Settings"" icon;Select ""System"" and ""Activation"", then Go to Store; Select ""Get"" option under ""Switch out of S mode""; Hit Install.";2;Laptops
imgamazon\71yRuOrFrdL._AC_SX466_.jpg;Experience lightning-fast processing speeds with ACEMAGIC AX17's 12th generation Alder Lake N97 processor, 16GB DDR4 RAM, and 512GB SSD. Its superior performance outshines rivals like Celeron N5095 and Pentium N5030, making it ideal for intense multitasking.With a bezel-free 17.3-inch FHD display, ACEMAGIC AX17 gaming laptop offers more onscreen space, delivering an immersive viewing experience. Its compact footprint is achieved through innovative design, while the built-in webcam enables easy video calls.Say goodbye to the power cord with ACEMAGIC AX17's 6000mAh battery that lasts up to 5 hours. It comes with cooling fans to ensure steady operation while minimizing noise, allowing you to work or play anywhere distraction-free.ACEMAGIC AX17 is designed to offer seamless connectivity with HDMI, USB3.2, USB Type-C, 3.5mm headphone jack, 128GB TF card socket, and Type-C DC jack. The notebook computer supports high-speed transmission and Bluetooth 5.0 for easy and stable connection to other devices.;2;Laptops
imgamazon\71oYSGF0gVS._AC_SX466_.jpg;"Get Gemini Advanced, 2TB of cloud storage, and more for 3 months at no cost*
Powered by the Intel Celeron N4500 Processor for smooth processing
14-inch FHD (1920 x 1080) NanoEdge display
180-degree lay-flat hinge for flexible working angles
US Military grade standard MIL- STD 810H durability
Lightweight and ultraportable at just 3.59 lbs
Up to 12-hour battery life to work throughout the day";2;Laptops
imgamazon\81divYKpeTL._AC_SX466_.jpg;14.0-inch diagonal, HD (1366 x 768), micro-edge, BrightView. With virtually no bezel encircling the display, an ultra-wide viewing experience provides for seamless multi-monitor set-ups. Intel Celeron N4120, 4 Cores & 4 Threads, 1.10 GHz Base Frequency, Up to 2.60 GHz Burst Frequency, 4 MB Cahce, Intel UHD Graphics 600, Handle multitasking reliably with the perfect combination of performance, power consumption, and value. 8GB high-bandwidth DDR4 Memory (2400 MHz), Adequate high-bandwidth RAM to smoothly run multiple applications and browser tabs all at once. 64GB high-speed eMMC Storage for your office and webinar needs.;2;Laptops
imgamazon\71xIXYwpVzL._AC_SX466_.jpg;"Powerful Storage: This laptop comes with 12GB DDR4 RAM memory, 348GB (128GB eMMC + 256GB SSD) storage. The computer also supports 512GB TF card expansion to ensure that the system runs smoothly and the storage space is large enough for your work and life
Powerful Fan Cooling: The laptop is equipped with a fan at the bottom to ensure effective heat dissipation and provide stable performance for your daily work. You don't need to worry about running slowly anymore
16 Inch FHD Display: The laptop features a high-resolution 1920*1200 IPS and narrow bezel display. It offers more screen real estate, vivid picture quality and vibrant colors for an immersive visual experience.This laptops is ideal for work or study
Abundant Ports: Equipped with 2.4G/5G WiFi, Bluetooth 4.0, USB 3.0, Type-C, HDMI, and TF card slot, this laptops meets diverse needs
Efficient Performance:Powered by a Celeron 5305U processor (2 cores, 2 threads, 2.3GHz to 2.9GHz), this laptops handles multitasking and large-scale software with ease, delivering reliable performance for both professional tasks and entertainment";2;Laptops
